,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
21616,36.0,0.0914,0.698,218000.0,0.9209999999999999,0.0,0.0602,-4091.0000000000,0.0387,11995296059529000.0000000000,0.685,rock
40049,36.0,0.865,0.124,179453.0,0.309,0.8,0.10300000000000001,-15882.0000000000,0.0346,63827.0000000000,0.0796,rock
5186,28.0,0.0357,0.455,226027.0,0.951,0.000614,0.389,-2365.0000000000,0.109,131814.0000000000,0.3829999999999999,rock
24825,33.0,0.0016600000000000002,0.495,-1.0,0.534,0.000117,0.0889,-7347.0000000000,0.0253,9299700000000000.0000000000,0.182,rock
30796,30.0,0.00701,0.442,398333.0,0.5660000000000001,0.149,0.129,-10696.0000000000,0.0616,9764299999999990.0000000000,0.51,rock
24328,50.0,0.1009999999999999,0.53,231640.0,0.504,0.000633,0.106,-6.71,0.0251,11995296059529000.0000000000,0.56,rock
40381,32.0,0.904,0.3929999999999999,386533.0,0.129,0.5870000000000001,0.1,-23346999999999900.0000000000,0.0393,12012299999999900.0000000000,0.645,rock
6319,32.0,0.409,0.528,145027.0,0.5660000000000001,0.8740000000000001,0.0956,-10950999999999900.0000000000,0.0376,149885.0000000000,0.48200000000000004,rock
16345,50.0,0.0879,0.7759999999999999,187653.0,0.601,0.000305,0.353,-6041.0000000000,0.0487,8248100000000000.0000000000,0.41600000000000004,rock
17026,60.0,0.5820000000000001,0.42100000000000004,187134.0,0.40700000000000003,0.775,0.1169999999999999,-10732000000000000.0000000000,0.0777,80748.0000000000,0.23800000000000002,rock
40561,32.0,0.987,0.155,304733.0,0.0581,0.89,0.0952,-26549.0000000000,0.0447,9244200000000000.0000000000,0.0731,rock
10608,38.0,0.00108,0.7759999999999999,448480.0,0.703,0.88,0.35200000000000004,-16542.0000000000,0.0498,12593799999999900.0000000000,0.922,rock
28971,57.0,0.12300000000000001,0.7490000000000001,238054.0,0.649,0.0,0.371,-8623.0000000000,0.053,120068.0000000000,0.146,rock
10500,30.0,0.915,0.479,124400.0,0.217,0.000816,0.0853,-11499.0000000000,0.0291,7486399999999990.0000000000,0.364,rock
20512,40.0,0.102,0.5579999999999999,197053.0,0.8370000000000001,0.0,0.0651,-4385.0000000000,0.0356,17003400000000000.0000000000,0.857,rock
19645,47.0,0.0021899999999999,0.605,243800.0,0.789,0.0178,0.127,-7035.0000000000,0.0338,136041.0000000000,0.434,rock
30459,26.0,0.77,0.81,153093.0,0.524,103000000000.0000000000,0.161,-9.77,0.0339,130214.0000000000,0.9490000000000001,hard
33930,26.0,3.87e-05,0.47600000000000003,169613.0,0.7909999999999999,0.838,0.165,-8086.0000000000,0.0582,11995296059529000.0000000000,0.4029999999999999,hard
13399,40.0,0.109,0.797,284067.0,0.555,0.0001899999999999,0.0648,-12692.0000000000,0.0385,11474600000000000.0000000000,0.8809999999999999,hard
31631,28.0,0.8590000000000001,0.574,185387.0,0.284,0.0,0.114,-9087.0000000000,0.0363,68.07,0.672,hard
18896,66.0,0.2189999999999999,0.701,144333.0,0.261,0.0,0.0821,-19846.0000000000,0.0938,97042.0000000000,0.89,hard
29707,62.0,0.0819,0.42100000000000004,300427.0,0.963,0.0,0.5,-2.16,0.415,11995296059529000.0000000000,0.494,hard
46543,51.0,0.602,0.6579999999999999,141174.0,0.626,2.46e-06,0.682,-6069.0000000000,0.3279999999999999,11995296059529000.0000000000,0.738,hard
9682,36.0,0.289,0.5539999999999999,299600.0,0.8109999999999999,0.0,0.363,-4481.0000000000,0.0461,160.17,0.737,hard
47736,64.0,0.2789999999999999,0.723,298200.0,0.691,0.0,0.0363,-6784.0000000000,0.2189999999999999,13803799999999900.0000000000,0.512,hard
26726,54.0,0.006640000000000001,0.496,316004.0,0.5539999999999999,0.0,0.111,-8487.0000000000,0.365,80.0,0.3279999999999999,hard
44618,37.0,0.192,0.265,205320.0,0.6409999999999999,0.9520000000000001,0.11,-6854.0000000000,0.033,18600400000000000.0000000000,0.1669999999999999,hard
32434,38.0,0.0306,0.4429999999999999,251320.0,0.7559999999999999,0.00121,0.33,-9216000000000000.0000000000,0.0443,8379700000000000.0000000000,0.34600000000000003,hard
47257,55.0,0.374,0.9259999999999999,213120.0,0.354,0.0,0.49,-10773.0000000000,0.511,105005.0000000000,0.561,hard
41367,44.0,0.888,0.37,195360.0,0.47100000000000003,0.003,0.10300000000000001,-10544.0000000000,0.0371,146322.0000000000,0.373,hard
34495,46.0,0.823,0.505,164666.0,0.17,286999999999.9990000000,0.0619,-12847999999999900.0000000000,0.0325,11995296059529000.0000000000,0.305,hard
42110,42.0,77300000000.0000000000,0.42200000000000004,287267.0,0.879,0.0484,0.3289999999999999,-52379999999999900.0000000000,0.1009999999999999,180.05,0.196,hard
25928,70.0,0.2789999999999999,0.516,288200.0,0.738,0.0,0.621,-7.21,0.415,17543200000000000.0000000000,0.595,hard
23672,44.0,0.924,0.425,-1.0,0.314,0.0124,0.129,-9072000000000000.0000000000,0.0312,73.69,0.311,hard
41280,35.0,0.995,0.387,363800.0,0.0353,0.893,0.0729,-32141999999999900.0000000000,0.0482,96.86,0.15,hard
20509,44.0,0.204,0.674,246938.0,0.67,0.0,0.289,-6457000000000000.0000000000,0.061,14394799999999900.0000000000,0.371,hard
29355,53.0,0.0266,0.7759999999999999,144493.0,0.897,0.0,0.1689999999999999,-3.96,0.142,100.14,0.499,hard
17452,51.0,0.0224,0.647,233573.0,0.69,0.0,0.147,-8657.0000000000,0.0454,117514.0000000000,0.682,hard
46010,68.0,0.154,0.71,180675.0,0.47,0.0,0.643,-9.33,0.142,80027.0000000000,0.581,hard
17395,65.0,0.664,0.5820000000000001,215813.0,0.4429999999999999,0.0,0.0703,-7816.0000000000,0.0436,78071.0000000000,0.452,hard
10035,45.0,0.445,0.715,197013.0,0.662,0.0,0.0813,-5761.0000000000,0.188,87904.0000000000,0.626,hard
7266,25.0,0.0166,0.376,255120.0,0.3,0.000842,0.483,-58610000000000000.0000000000,0.0305,99677.0000000000,0.2769999999999999,hard
48476,49.0,0.0533,0.486,-1.0,0.995,0.000298,0.674,-3611.0000000000,0.0636,117.26,0.142,hard
46292,71.0,0.0414,0.6859999999999999,289560.0,0.428,0.0,0.138,-13072000000000000.0000000000,0.192,141.95,0.3289999999999999,hard
30321,33.0,0.289,0.546,294933.0,0.43700000000000006,0.000312,0.11900000000000001,-8993.0000000000,0.0326,129955.0000000000,0.534,hard
6988,13.0,0.7609999999999999,0.544,214800.0,0.792,0.0,0.335,-3512.0000000000,0.0462,11999799999999900.0000000000,0.615,hard
48494,57.0,0.12300000000000001,0.7490000000000001,238054.0,0.649,0.0,0.371,-8623.0000000000,0.053,120068.0000000000,0.146,hard
16323,42.0,0.000128,0.442,290547.0,0.7929999999999999,0.000305,0.2269999999999999,-5465.0000000000,0.0289999999999999,149958.0000000000,0.313,hard
44550,32.0,0.8059999999999999,0.423,123840.0,0.156,0.000587,0.623,-17959.0000000000,0.039,135911.0000000000,0.563,hard
8578,21.0,0.000266,0.502,-1.0,0.9490000000000001,3.72e-05,0.336,-4046.0000000000,0.0514,150003.0000000000,0.4589999999999999,hard
11069,39.0,0.872,0.121,499960.0,0.27,0.746,0.17600000000000002,-13276.0000000000,0.0421,71806.0000000000,0.035,hard
1114,25.0,0.0242,0.449,376500.0,0.8909999999999999,0.258,0.669,-4118.0000000000,0.135,10995299999999900.0000000000,0.544,hard
27645,62.0,0.0711,0.753,193093.0,0.594,0.0,0.391,-9486.0000000000,0.0816,112568.0000000000,0.562,hard
26361,65.0,0.273,0.535,184500.0,0.524,0.0,0.08,-6225.0000000000,0.192,80538.0000000000,0.8909999999999999,hard
45248,80.0,0.381,0.642,195053.0,0.782,0.0,0.10800000000000001,-3395.0000000000,0.0477,162005.0000000000,0.396,hard
34795,40.0,0.0006360000000000001,0.384,180400.0,0.917,4.35e-05,0.409,-4516.0000000000,0.1939999999999999,7947800000000000.0000000000,0.4429999999999999,hard
46580,71.0,0.0808,0.787,175721.0,0.552,0.0,0.102,-7676.0000000000,0.0685,11995296059529000.0000000000,0.21,hard
15724,48.0,5.29e-06,0.368,202467.0,0.9390000000000001,0.898,0.0819999999999999,-3.65,0.0382,84.08,0.615,hard
33471,21.0,0.122,0.866,295867.0,0.637,0.0,0.0727,-6563.0000000000,0.0291,95509.0000000000,0.9,hard
14575,41.0,0.9620000000000001,0.6829999999999999,192200.0,0.0941,0.762,0.11900000000000001,-20776.0000000000,0.0517,12396700000000000.0000000000,0.4029999999999999,hard
10026,34.0,0.5660000000000001,0.57,467760.0,0.29100000000000004,0.0283,0.0453,-13953.0000000000,0.0425,10624700000000000.0000000000,0.423,hard
3125,46.0,0.141,0.612,316653.0,0.607,0.1669999999999999,0.10400000000000001,-8637.0000000000,0.0396,79975.0000000000,0.6609999999999999,hard
23180,56.0,0.0873,0.542,203120.0,0.8590000000000001,0.0,0.145,-51370000000000000.0000000000,0.0424,140.9,0.637,hard
19858,42.0,0.0446,0.47,242147.0,0.552,0.0328,0.6409999999999999,-6885.0000000000,0.0272,106.92,0.20600000000000002,hard
24379,44.0,0.0462,0.6759999999999999,195053.0,0.7879999999999999,0.0,0.17300000000000001,-57570000000000000.0000000000,0.0994,11995296059529000.0000000000,0.384,hard
7275,23.0,360999999999.9990000000,0.42,214027.0,0.935,0.121,0.0654,-3.63,0.0429,11995296059529000.0000000000,0.682,hard
29462,52.0,0.15,0.835,170658.0,0.873,0.0,0.304,-4052.0000000000,0.247,12201899999999900.0000000000,0.833,hard
22883,42.0,0.903,0.449,136493.0,0.174,0.0,0.124,-12.56,0.0292,11995296059529000.0000000000,0.28800000000000003,hard
14170,38.0,0.1369999999999999,0.494,205160.0,0.35700000000000004,0.667,0.131,-17063.0000000000,0.0343,11995296059529000.0000000000,0.292,hard
1000,46.0,0.0007599999999999,0.505,223373.0,0.755,0.0725,0.348,-7568.0000000000,0.0315,157993.0000000000,0.532,hard
20840,40.0,0.423,0.312,389395.0,0.379,0.00413,0.951,-9.93,0.0307,105734.0000000000,0.285,hard
42652,39.0,0.97,0.20600000000000002,208280.0,0.1159999999999999,0.9590000000000001,0.14400000000000002,-23543000000000000.0000000000,0.0464,114943.0000000000,0.0383,hard
47254,55.0,0.0517,0.573,-1.0,0.738,79299999999.9999000000,0.12,-5855.0000000000,0.28300000000000003,207852.0000000000,0.565,hard
45350,54.0,0.2739999999999999,0.846,163480.0,0.752,0.0,0.11,-4942.0000000000,0.449,140018.0000000000,0.575,hard
19587,50.0,0.0028699999999999,0.517,260094.0,0.561,0.0,0.556,-5364.0000000000,0.0351,139959.0000000000,0.149,hard
47647,63.0,0.309,0.635,223480.0,0.562,2.01e-06,0.11,-8.92,0.168,181014.0000000000,0.28800000000000003,hard
11086,41.0,0.578,0.611,-1.0,0.425,1.53e-05,0.0603,-11332.0000000000,0.0472,120.15,0.654,hard
3789,40.0,0.966,0.716,219173.0,0.4039999999999999,0.909,0.107,-13.79,0.0437,96979.0000000000,0.565,hard
672,29.0,0.00843,0.345,275200.0,0.8959999999999999,0.0312,0.128,-2695.0000000000,0.374,7589699999999990.0000000000,0.149,hard
12690,50.0,0.875,0.653,524093.0,0.368,0.00305,0.0972,-11567.0000000000,0.0439,117161.0000000000,0.249,hard
46289,56.0,0.153,0.731,-1.0,0.488,4.44e-06,0.0634,-7256.0000000000,0.0538,9398100000000000.0000000000,0.465,pop
24138,53.0,0.177,0.655,304693.0,0.429,0.0,0.0643,-12824000000000000.0000000000,0.0289,11873200000000000.0000000000,0.528,pop
22230,48.0,0.174,0.843,305219.0,0.6679999999999999,66599999999.9999000000,0.0963,-72360000000000000.0000000000,0.0371,12502799999999900.0000000000,0.3779999999999999,pop
29066,56.0,0.0236,0.705,273810.0,0.584,0.0,0.17600000000000002,-6397.0000000000,0.396,71666.0000000000,0.35,pop
9935,30.0,0.331,0.779,-1.0,0.769,1.43e-06,0.076,-5.78,0.0384,127.96,0.941,pop
8454,18.0,0.903,0.47700000000000004,-1.0,0.221,0.852,0.113,-20078.0000000000,0.0329,128154.0000000000,0.198,pop
31832,30.0,0.0021899999999999,0.49700000000000005,128787.0,0.92,0.8140000000000001,0.16,-30980000000000000.0000000000,0.0491,82.87,0.6629999999999999,pop
40961,34.0,0.981,0.142,274507.0,0.0526,0.9690000000000001,0.0707,-26037.0000000000,0.0402,11995296059529000.0000000000,0.0356,pop
2969,52.0,0.0117,0.665,413880.0,0.991,0.00392,0.3389999999999999,-6725.0000000000,0.256,152596.0000000000,0.0676,pop
1655,33.0,0.125,0.726,334173.0,0.49700000000000005,0.89,0.10400000000000001,-10742.0000000000,0.0433,12500399999999900.0000000000,0.4589999999999999,pop
3154,38.0,0.637,0.752,553500.0,0.7909999999999999,0.7509999999999999,0.1,-12.4,0.0554,11600399999999900.0000000000,0.11,pop
17366,46.0,0.129,0.6759999999999999,492267.0,0.35200000000000004,0.28300000000000003,0.11,-10238999999999900.0000000000,0.0345,12143799999999900.0000000000,0.49200000000000005,pop
22034,38.0,0.0133,0.5760000000000001,201347.0,0.8690000000000001,0.0,0.14,-4624.0000000000,0.0496,80.98,0.809,pop
26921,79.0,0.0149,0.9209999999999999,191252.0,0.467,0.0002379999999999,0.3339999999999999,-8443.0000000000,0.11900000000000001,135995.0000000000,0.287,pop
25153,67.0,0.266,0.3279999999999999,180600.0,0.619,1.95e-06,0.17800000000000002,-7136.0000000000,0.282,67153.0000000000,0.405,pop
27924,68.0,605999999999.9990000000,0.451,194227.0,0.815,0.0,0.27,-5.55,0.0368,147974.0000000000,0.618,pop
13995,48.0,0.6679999999999999,0.54,349980.0,0.48,0.0468,0.599,-10737.0000000000,0.0355,86054.0000000000,0.243,pop
14944,30.0,0.223,0.637,224587.0,0.831,0.402,0.114,-6372000000000000.0000000000,0.0298,90008.0000000000,0.5329999999999999,pop
1219,42.0,0.00798,0.672,522075.0,0.688,0.861,0.1939999999999999,-9605.0000000000,0.0375,12700299999999900.0000000000,0.8079999999999999,pop
19625,70.0,0.0066599999999999,0.494,175093.0,0.9390000000000001,0.0,0.139,-3127.0000000000,0.126,17775099999999900.0000000000,0.893,pop
25626,55.0,0.2269999999999999,0.551,295067.0,0.852,9.84e-06,0.276,-3446.0000000000,0.161,147001.0000000000,0.436,hard
29591,56.0,0.1689999999999999,0.669,329187.0,0.662,0.0,0.345,-7757999999999990.0000000000,0.0446,94531.0000000000,0.47100000000000003,hard
47365,56.0,0.245,0.8759999999999999,127335.0,0.807,0.0,0.125,-4466.0000000000,0.18,135754.0000000000,0.691,hard
33385,26.0,0.0605,0.348,313400.0,0.6759999999999999,0.00118,0.948,-8054.0000000000,0.0342,11995296059529000.0000000000,0.48200000000000004,hard
4277,65.0,0.0207,0.665,192905.0,0.973,0.8390000000000001,0.0381,-2112.0000000000,0.26,160018.0000000000,0.135,hard
13272,45.0,0.0464,0.708,309227.0,0.745,0.873,0.365,-6961.0000000000,0.0424,122016.0000000000,0.161,hard
3375,50.0,0.000225,0.606,281147.0,0.905,0.00199,0.0724,-65139999999999900.0000000000,0.0486,12679299999999900.0000000000,0.672,hard
44860,30.0,0.973,0.43,533684.0,0.0828,0.609,0.214,-22039.0000000000,0.0474,12509299999999900.0000000000,0.4589999999999999,hard
21310,40.0,0.557,0.531,239730.0,0.4379999999999999,0.000133,0.10400000000000001,-7955.0000000000,0.0264,7099600000000000.0000000000,0.231,hard
7264,48.0,0.00806,0.52,259231.0,0.963,0.000151,0.175,-2662.0000000000,0.0498,155934.0000000000,0.5670000000000001,hard
1812,41.0,0.00976,0.321,-1.0,0.7879999999999999,0.395,0.29,-7772.0000000000,0.0289,126355.0000000000,0.657,hard
32359,35.0,0.0072099999999999,0.551,667973.0,0.531,0.000868,0.135,-9054.0000000000,0.0495,82.36,0.546,hard
23231,35.0,0.0153,0.55,205559.0,0.7340000000000001,0.0,0.2,-5.72,0.031,74995.0000000000,0.5920000000000001,hard
22475,41.0,0.17800000000000002,0.7,227159.0,0.679,0.0,0.0787,-7019.0000000000,0.1169999999999999,78817.0000000000,0.41200000000000003,hard
30745,31.0,0.54,0.862,346733.0,0.41200000000000003,0.0,0.0611,-4877.0000000000,0.0453,99964.0000000000,0.614,hard
49363,73.0,0.2319999999999999,0.848,181948.0,0.649,0.0,0.1009999999999999,-6082999999999990.0000000000,0.315,118.04,0.629,hard
11090,47.0,0.324,0.644,85775.0,0.722,0.892,0.0895,-4872.0000000000,0.0787,8951899999999990.0000000000,0.769,hard
28007,72.0,0.564,0.49200000000000005,164083.0,0.7120000000000001,9.1e-05,0.35700000000000004,-7278.0000000000,0.691,137453.0000000000,0.23,hard
4704,23.0,0.146,0.7440000000000001,161544.0,0.65,0.204,0.2239999999999999,-7676.0000000000,0.183,11995296059529000.0000000000,0.35700000000000004,hard
32149,27.0,0.7020000000000001,0.738,160240.0,0.41100000000000003,0.0086,0.106,-8988.0000000000,0.0507,76005.0000000000,0.6509999999999999,hard
20112,37.0,0.0383,0.594,209877.0,0.735,0.0,0.13,-54079999999999900.0000000000,0.0518,121947.0000000000,0.752,hard
27585,64.0,0.0507,0.693,184615.0,0.563,0.0021,0.1119999999999999,-8552999999999990.0000000000,0.0675,15596200000000000.0000000000,0.618,hard
429,32.0,0.7829999999999999,0.358,207573.0,0.5489999999999999,0.0286,0.0928,-8012.0000000000,0.0766,148118.0000000000,0.0854,hard
46598,52.0,0.152,0.715,130342.0,0.684,0.0,0.473,-8138.0000000000,0.5489999999999999,89963.0000000000,0.767,hard
2182,22.0,0.0978,0.1889999999999999,139400.0,0.812,0.875,0.18100000000000002,-10686.0000000000,0.0436,12359700000000000.0000000000,0.276,hard
14916,39.0,0.3779999999999999,0.927,195200.0,0.418,2.43e-06,0.1169999999999999,-5181.0000000000,0.0454,10103200000000000.0000000000,0.9209999999999999,hard
48583,47.0,0.45,0.381,67520.0,0.5920000000000001,0.0,0.534,-10879000000000000.0000000000,0.289,8497399999999990.0000000000,0.6729999999999999,classic
24419,42.0,0.6659999999999999,0.6559999999999999,187053.0,0.7070000000000001,0.0,0.17,-3841.0000000000,0.0293,126057.0000000000,0.473,classic
28446,66.0,0.0219,0.733,227027.0,0.66,0.0,0.151,-6.87,0.0436,138034.0000000000,0.259,classic
24650,36.0,0.0412,0.578,214093.0,0.826,0.000113,0.3429999999999999,-5042.0000000000,0.0302,120.98,0.534,classic
6354,23.0,0.000136,0.475,271640.0,0.8220000000000001,0.0,0.106,-4.06,0.068,134776.0000000000,0.2789999999999999,classic
47859,49.0,0.2689999999999999,0.6940000000000001,298600.0,0.895,4.17e-06,0.4,-3258.0000000000,0.335,16797400000000000.0000000000,0.779,classic
811,30.0,0.313,0.616,358387.0,0.4639999999999999,0.9159999999999999,0.109,-17747.0000000000,0.0471,177829.0000000000,0.113,classic
9957,19.0,0.00242,0.396,281640.0,0.986,2.14e-05,0.3379999999999999,-4843.0000000000,0.23,169976.0000000000,0.14300000000000002,classic
46336,53.0,0.14400000000000002,0.726,227187.0,0.616,0.0,0.316,-66770000000000000.0000000000,0.364,8254799999999990.0000000000,0.607,classic
44143,8.0,0.9540000000000001,0.0843,1617333.0,0.12300000000000001,0.74,0.711,-17919.0000000000,0.0396,56855.0000000000,0.0446,classic
4273,38.0,0.00041600000000000003,0.6940000000000001,128000.0,0.917,0.42200000000000004,0.515,-3181.0000000000,0.2189999999999999,150.01,0.526,classic
43153,21.0,0.732,0.231,-1.0,0.0406,0.0823,0.605,-29209.0000000000,0.0558,75319.0000000000,0.1639999999999999,classic
15599,47.0,0.23,0.622,196227.0,0.4479999999999999,0.0,0.102,-10709000000000000.0000000000,0.0265,11995296059529000.0000000000,0.5529999999999999,classic
44334,35.0,0.9590000000000001,0.0667,226787.0,0.0338,0.885,0.09,-26563000000000000.0000000000,0.0474,11995296059529000.0000000000,0.0376,classic
43061,12.0,0.991,0.254,106933.0,0.203,0.8859999999999999,0.313,-19116.0000000000,0.04,109666.0000000000,0.172,classic
2893,45.0,0.00126,0.83,180510.0,0.868,0.11,0.124,-4223.0000000000,0.159,149.95,0.7020000000000001,classic
3707,39.0,0.000672,0.56,219000.0,0.87,0.109,0.129,-3492.0000000000,0.0523,16004399999999900.0000000000,0.345,classic
45253,58.0,0.13,0.8390000000000001,-1.0,0.888,0.000376,0.1159999999999999,-4181.0000000000,0.1159999999999999,115005.0000000000,0.6,classic
28425,54.0,0.149,0.738,257640.0,0.879,0.0,0.102,-4444.0000000000,0.245,90338.0000000000,0.893,classic
34338,21.0,0.988,0.613,-1.0,0.213,0.00128,0.138,-13443.0000000000,0.0603,102223.0000000000,0.71,classic
29561,50.0,0.0506,0.6629999999999999,125747.0,0.738,0.0,0.0894,-6957999999999990.0000000000,0.4,184078.0000000000,0.544,classic
32202,35.0,0.43700000000000006,0.62,184000.0,0.611,0.0288,0.11800000000000001,-10708.0000000000,0.0275,93119.0000000000,0.6890000000000001,classic
9444,19.0,0.386,0.6659999999999999,252493.0,0.841,0.0,0.13,-55089999999999900.0000000000,0.0258,138029.0000000000,0.512,classic
47275,78.0,0.371,0.5579999999999999,-1.0,0.5589999999999999,7.49e-06,0.109,-9222000000000000.0000000000,0.0959,78558.0000000000,0.62,hard
40990,47.0,0.975,0.36,-1.0,0.366,0.00229,0.375,-11636.0000000000,0.0683,80491.0000000000,0.386,hard
1784,52.0,0.00297,0.3989999999999999,294000.0,0.925,0.799,0.106,-5.45,0.0382,17600900000000000.0000000000,0.145,hard
14233,46.0,0.000534,0.374,478428.0,0.9259999999999999,0.0117,0.341,-4947.0000000000,0.0832,106315.0000000000,0.619,hard
25303,74.0,0.311,0.644,177000.0,0.501,0.0,0.106,-8959.0000000000,0.49200000000000005,129828.0000000000,0.17300000000000001,hard
48182,72.0,0.536,0.562,375050.0,0.544,0.0,0.17,-5065.0000000000,0.369,159517.0000000000,0.231,hard
42909,27.0,0.665,0.327,-1.0,0.132,0.8320000000000001,0.249,-17153.0000000000,0.0413,11995296059529000.0000000000,0.21600000000000003,hard
11024,38.0,0.193,0.612,394147.0,0.48100000000000004,0.0001189999999999,0.10800000000000001,-71579999999999900.0000000000,0.0288,9003299999999990.0000000000,0.467,hard
13539,47.0,0.0792,0.73,263533.0,0.5429999999999999,0.5589999999999999,0.11,-8418.0000000000,0.0638,166024.0000000000,0.7959999999999999,hard
16614,60.0,0.0688,0.626,-1.0,0.527,0.00021400000000000002,0.37200000000000005,-9371.0000000000,0.109,151657.0000000000,0.2269999999999999,hard
10369,34.0,0.428,0.512,643545.0,0.64,0.00447,0.693,-12263.0000000000,0.0761,159814.0000000000,0.41100000000000003,hard
30301,38.0,0.0882,0.455,395253.0,0.57,0.000118,0.24600000000000002,-10118.0000000000,0.0486,122.83,0.6679999999999999,hard
11550,39.0,0.963,0.474,498840.0,0.0431,0.935,0.11,-25246.0000000000,0.0396,129786.0000000000,0.145,hard
19917,55.0,0.000651,0.2,184427.0,0.863,0.0,0.3389999999999999,-3424.0000000000,0.0626,93977.0000000000,0.4679999999999999,hard
44039,30.0,0.726,0.377,213253.0,0.111,0.7070000000000001,0.109,-17324.0000000000,0.0588,9668799999999990.0000000000,0.1369999999999999,hard
11941,45.0,0.935,0.5479999999999999,250760.0,0.115,0.0807,0.16,-18408.0000000000,0.034,10779899999999900.0000000000,0.15,hard
14803,44.0,0.000254,0.3779999999999999,287365.0,0.919,0.899,0.61,-6234.0000000000,0.0489,93045.0000000000,0.205,hard
43143,37.0,0.0106,0.204,137350.0,0.10400000000000001,0.828,0.136,-21608.0000000000,0.046,6832300000000000.0000000000,0.0323,hard
11107,33.0,0.17600000000000002,0.615,264840.0,0.526,0.0128,0.127,-7502999999999990.0000000000,0.0284,155972.0000000000,0.3829999999999999,hard
18246,59.0,0.7040000000000001,0.17800000000000002,-1.0,0.981,7.45e-05,0.8540000000000001,-1743.0000000000,0.162,88.21,0.369,hard
15633,68.0,0.0125,0.426,166707.0,0.894,0.00041,0.187,-6699.0000000000,0.174,108725.0000000000,0.63,hard
27442,56.0,0.0632,0.705,241947.0,0.75,0.0,0.146,-4558.0000000000,0.0522,77817.0000000000,0.392,hard
25679,60.0,0.121,0.78,229400.0,0.467,0.000134,0.314,-6645.0000000000,0.253,96056.0000000000,0.312,hard
48459,44.0,0.263,0.841,294040.0,0.835,0.0,0.10800000000000001,-6191.0000000000,0.308,133024.0000000000,0.7020000000000001,hard
7431,36.0,0.9,0.6779999999999999,143320.0,0.327,0.158,0.111,-9072000000000000.0000000000,0.0288,113803.0000000000,0.557,hard
29390,56.0,0.0434,0.8,139279.0,0.672,0.0,0.141,-7925.0000000000,0.32,76023.0000000000,0.871,hard
16596,49.0,0.0117,0.562,284093.0,0.8959999999999999,0.0,0.322,-7974.0000000000,0.203,9337799999999990.0000000000,0.36200000000000004,hard
48352,52.0,0.516,0.813,-1.0,0.757,0.0,0.363,-5358.0000000000,0.35600000000000004,9299600000000000.0000000000,0.6459999999999999,hard
41377,56.0,0.993,0.187,350107.0,0.00914,0.934,0.109,-31230999999999900.0000000000,0.0362,6714399999999990.0000000000,0.0383,hard
33216,50.0,0.0749,0.7909999999999999,308373.0,0.535,1.96e-06,0.156,-13261.0000000000,0.0355,127488.0000000000,0.963,hard
12214,36.0,0.8420000000000001,0.324,460613.0,0.153,0.975,0.10800000000000001,-20.82,0.0386,11995296059529000.0000000000,0.0367,hard
8592,15.0,0.4639999999999999,0.0624,177867.0,0.218,0.941,0.125,-12529000000000000.0000000000,0.0416,62838.0000000000,0.0298,hard
45401,68.0,0.555,0.635,217419.0,0.691,0.0,0.0969999999999999,-4862.0000000000,0.258,8214200000000000.0000000000,0.638,hard
25166,55.0,0.396,0.326,211520.0,0.65,0.0,0.11900000000000001,-9574.0000000000,0.1989999999999999,84461.0000000000,0.4379999999999999,hard
19992,62.0,0.47200000000000003,0.757,200865.0,0.614,0.0,0.161,-68279999999999900.0000000000,0.126,90523.0000000000,0.616,hard
7029,23.0,0.019,0.519,256560.0,0.875,0.0,0.315,-4542.0000000000,0.0406,104.04,0.546,hard
40015,37.0,0.995,0.45,85707.0,0.00251,0.9259999999999999,0.0571,-38718.0000000000,0.0535,62.44,0.0896,hard
26063,50.0,0.00263,0.884,228667.0,0.855,0.0010400000000000001,0.0499,-8919.0000000000,0.2269999999999999,9901799999999990.0000000000,0.415,hard
24631,34.0,0.21100000000000002,0.599,210550.0,0.79,6.74e-06,0.326,-7155.0000000000,0.0295,91029.0000000000,0.718,hard
21916,41.0,0.218,0.7290000000000001,-1.0,0.6659999999999999,0.00032,0.34,-10212.0000000000,0.0297,120296.0000000000,0.882,hard
19308,41.0,0.018000000000000002,0.48200000000000004,172520.0,0.8640000000000001,0.0,0.0743,-4.04,0.0948,185736.0000000000,0.7709999999999999,hard
22678,53.0,0.015,0.609,216693.0,0.807,0.00123,0.37,-8286.0000000000,0.0559,12176799999999900.0000000000,0.754,hard
26839,51.0,0.0236,0.47,145120.0,0.564,3.89e-06,0.10300000000000001,-9241.0000000000,0.21600000000000003,122111.0000000000,0.408,hard
34222,28.0,0.121,0.365,333867.0,0.6759999999999999,0.701,0.478,-8.7,0.1119999999999999,149.22,0.599,hard
22783,56.0,0.6509999999999999,0.665,286067.0,0.37,0.000315,0.073,-16651.0000000000,0.035,12299700000000000.0000000000,0.519,hard
25554,54.0,0.0593,0.608,233147.0,0.863,0.0,0.228,-4.87,0.131,150029.0000000000,0.47600000000000003,hard
13966,41.0,0.937,0.358,255400.0,0.225,1.34e-06,0.0867,-8217.0000000000,0.0347,11995296059529000.0000000000,0.48700000000000004,hard
17291,45.0,0.784,0.56,214945.0,0.204,0.0,0.109,-15395.0000000000,0.0448,12013799999999900.0000000000,0.282,hard
45960,50.0,0.127,0.4579999999999999,202307.0,0.805,0.0,0.664,-5465.0000000000,0.16,143755.0000000000,0.282,hard
